pr_articul,pr_categories,pr_header,pr_price,pr_stock,pr_url,pr_weight
"
                            040031001414
                        ","Rohrverbindungen, Industriefittings, ","
                    ROHRDOPPELNIPPEL R1/4"" 316/316Ti
                ","
                    Katalogpreis: 1,59 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ROHRDOPPELNIPPEL-R1-4-316-316Ti/040031001414,"
            0.022 kg
        "
"
                            040030811414
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1.1/4"" 316/316Ti
                ","
                    Katalogpreis: 3,51 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1.1-4-316-316Ti/040030811414,"
            0.129 kg
        "
"
                            040030810014
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1"" 316/316Ti
                ","
                    Katalogpreis: 2,38 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-316-316Ti/040030810014,"
            0.081 kg
        "
"
                            040030811212
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1.1/2"" 304/321
                ","
                    Katalogpreis: 2,36 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1.1-2-304-321/040030811212,"
            0.145 kg
        "
"
                            040030811213
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1.1/2"" 316L
                ","
                    Katalogpreis: 2,78 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1.1-2-316L/040030811213,"
            0.017 kg
        "
"
                            040030810013
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1"" 316L
                ","
                    Katalogpreis: 1,87 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-316L/040030810013,"
            0.086 kg
        "
"
                            040030803813
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R3/8"" 316L
                ","
                    Katalogpreis: 1,22 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R3-8-316L/040030803813,"
            0.024 kg
        "
"
                            040030803814
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R3/8"" 316/316Ti
                ","
                    Katalogpreis: 1,32 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R3-8-316-316Ti/040030803814,"
            0.023 kg
        "
"
                            040030810012
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1"" 304/321
                ","
                    Katalogpreis: 1,57 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-304-321/040030810012,"
            0.051 kg
        "
"
                            040030811214
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1.1/2"" 316/316Ti
                ","
                    Katalogpreis: 3,87 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1.1-2-316-316Ti/040030811214,"
            0.148 kg
        "
"
                            040030803414
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R3/4"" 316/316Ti
                ","
                    Katalogpreis: 1,81 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R3-4-316-316Ti/040030803414,"
            0.052 kg
        "
"
                            040030803413
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R3/4"" 316L
                ","
                    Katalogpreis: 1,49 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R3-4-316L/040030803413,"
            0.043 kg
        "
"
                            040030803812
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R3/8"" 304/321
                ","
                    Katalogpreis: 1,05 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R3-8-304-321/040030803812,"
            0.011 kg
        "
"
                            040030803412
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R3/4"" 304/321
                ","
                    Katalogpreis: 1,25 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R3-4-304-321/040030803412,"
            0.051 kg
        "
"
                            040030801814
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1/8"" 316/316Ti
                ","
                    Katalogpreis: 1,22 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-8-316-316Ti/040030801814,"
            0.011 kg
        "
"
                            040030801813
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1/8"" 316L
                ","
                    Katalogpreis: 1,12 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-8-316L/040030801813,"
            0.005 kg
        "
"
                            040030801414
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1/4"" 316/316Ti
                ","
                    Katalogpreis: 1,23 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-4-316-316Ti/040030801414,"
            0.017 kg
        "
"
                            040030801413
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1/4"" 316L
                ","
                    Katalogpreis: 1,12 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-4-316L/040030801413,"
            0.018 kg
        "
"
                            040030801412
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1/4"" 304/321
                ","
                    Katalogpreis: 1,01 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-4-304-321/040030801412,"
            0.016 kg
        "
"
                            040030801212
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1/2"" 304/321
                ","
                    Katalogpreis: 1,14 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-2-304-321/040030801212,"
            0.023 kg
        "
"
                            040030801214
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1/2"" 316/316Ti
                ","
                    Katalogpreis: 1,45 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-2-316-316Ti/040030801214,"
            0.036 kg
        "
"
                            040030740014
                        ","Rohrverbindungen, Industriefittings, ","
                    T-STÜCK IG-IG-IG Rp4"" 316/316Ti
                ","
                    Katalogpreis: 71,91 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/T-STUECK-IG-IG-IG-Rp4-316-316Ti/040030740014,"
            0.06 kg
        "
"
                            040030503414
                        ","Rohrverbindungen, Industriefittings, ","
                    BOGEN 90 O.MUFFE AG-AG R3/4"" 316/316Ti
                ","
                    Katalogpreis: 13,63 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/BOGEN-90-O.MUFFE-AG-AG-R3-4-316-316Ti/040030503414,
"
                            040030801213
                        ","Rohrverbindungen, Industriefittings, ","
                    ANSCHWEISSNIPPEL R1/2"" 316L
                ","
                    Katalogpreis: 1,40 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ANSCHWEISSNIPPEL-R1-2-316L/040030801213,"
            0.031 kg
        "
"
                            040030501214
                        ","Rohrverbindungen, Industriefittings, ","
                    BOGEN 90 O.MUFFE AG-AG R1/2"" 316/316Ti
                ","
                    Katalogpreis: 9,88 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/BOGEN-90-O.MUFFE-AG-AG-R1-2-316-316Ti/040030501214,
"
                            040030501414
                        ","Rohrverbindungen, Industriefittings, ","
                    BOGEN 90 O.MUFFE AG-AG R1/4"" 316/316Ti
                ","
                    Katalogpreis: 8,89 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/BOGEN-90-O.MUFFE-AG-AG-R1-4-316-316Ti/040030501414,
"
                            040030430014
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R3"" 316/316Ti
                ","
                    Katalogpreis: 35,22 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R3-316-316Ti/040030430014,"
            0.04 kg
        "
"
                            040030411414
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R1.1/4"" 316/316Ti
                ","
                    Katalogpreis: 6,20 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R1.1-4-316-316Ti/040030411414,"
            0.185 kg
        "
"
                            040030420014
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R2"" 316/316Ti
                ","
                    Katalogpreis: 12,36 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R2-316-316Ti/040030420014,"
            0.527 kg
        "
"
                            040030410014
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R1"" 316/316Ti
                ","
                    Katalogpreis: 3,84 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R1-316-316Ti/040030410014,"
            0.052 kg
        "
"
                            040030411214
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R1.1/2"" 316/316Ti
                ","
                    Katalogpreis: 8,37 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R1.1-2-316-316Ti/040030411214,"
            0.126 kg
        "
"
                            040030421214
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R2.1/2"" 316/316Ti
                ","
                    Katalogpreis: 24,71 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R2.1-2-316-316Ti/040030421214,"
            0.04 kg
        "
"
                            040030403414
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R3/4"" 316/316Ti
                ","
                    Katalogpreis: 2,98 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R3-4-316-316Ti/040030403414,"
            0.04 kg
        "
"
                            040030403814
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R3/8"" 316/316Ti
                ","
                    Katalogpreis: 1,97 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R3-8-316-316Ti/040030403814,"
            0.038 kg
        "
"
                            040030401814
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R1/8"" 316/316Ti
                ","
                    Katalogpreis: 1,89 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R1-8-316-316Ti/040030401814,"
            0.04 kg
        "
"
                            040030401414
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R1/4"" 316/316Ti
                ","
                    Katalogpreis: 1,60 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R1-4-316-316Ti/040030401414,"
            0.04 kg
        "
"
                            040030401214
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 90 IG-AG Rp/R1/2"" 316/316Ti
                ","
                    Katalogpreis: 2,22 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/WINKEL-90-IG-AG-Rp-R1-2-316-316Ti/040030401214,"
            0.114 kg
        "
"
                            040030340014
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 45 IG-IG  Rp4"" 316/316Ti
                ","
                    Katalogpreis: 62,48 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/WINKEL-45-IG-IG-Rp4-316-316Ti/040030340014,
"
                            040030321214
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 45 IG-IG  Rp2.1/2"" 316/316Ti
                ","
                    Katalogpreis: 24,10 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/WINKEL-45-IG-IG-Rp2.1-2-316-316Ti/040030321214,
"
                            040030330014
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 45 IG-IG  Rp3"" 316/316Ti
                ","
                    Katalogpreis: 34,87 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/WINKEL-45-IG-IG-Rp3-316-316Ti/040030330014,"
            1.208 kg
        "
"
                            040030320014
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 45 IG-IG  Rp2"" 316/316Ti
                ","
                    Katalogpreis: 12,47 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/WINKEL-45-IG-IG-Rp2-316-316Ti/040030320014,
"
                            040030311414
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 45 IG-IG  Rp1.1/4"" 316/316Ti
                ","
                    Katalogpreis: 6,78 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/WINKEL-45-IG-IG-Rp1.1-4-316-316Ti/040030311414,
"
                            040030303814
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 45 IG-IG  Rp3/8"" 316/316Ti
                ","
                    Katalogpreis: 2,28 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/WINKEL-45-IG-IG-Rp3-8-316-316Ti/040030303814,
"
                            040030311214
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 45 IG-IG  Rp1.1/2"" 316/316Ti
                ","
                    Katalogpreis: 9,10 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/WINKEL-45-IG-IG-Rp1.1-2-316-316Ti/040030311214,
"
                            040030310014
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 45 IG-IG  Rp1"" 316/316Ti
                ","
                    Katalogpreis: 4,41 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/WINKEL-45-IG-IG-Rp1-316-316Ti/040030310014,
"
                            040031210004
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG SS 1"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 16,13 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-SS-1-316-316Ti-KONISCH-DICHTEND/040031210004,"
            0.278 kg
        "
"
                            040031203824
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-AG Rp/R3/8"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 9,60 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-AG-Rp-R3-8-316-316Ti-KONISCH-DICHTEND/040031203824,
"
                            040031203814
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-IG Rp3/8"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 9,60 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-IG-Rp3-8-316-316Ti-KONISCH-DICHTEND/040031203814,"
            0.13 kg
        "
"
                            040031203804
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG SS 3/8"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 9,60 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-SS-3-8-316-316Ti-KONISCH-DICHTEND/040031203804,"
            0.128 kg
        "
"
                            040030303414
                        ","Rohrverbindungen, Industriefittings, ","
                    WINKEL 45 IG-IG  Rp3/4"" 316/316Ti
                ","
                    Katalogpreis: 3,63 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/WINKEL-45-IG-IG-Rp3-4-316-316Ti/040030303414,
"
                            040031203424
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-AG Rp/R3/4"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 11,94 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-AG-Rp-R3-4-316-316Ti-KONISCH-DICHTEND/040031203424,
"
                            040031203414
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-IG Rp3/4"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 10,64 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-IG-Rp3-4-316-316Ti-KONISCH-DICHTEND/040031203414,"
            0.259 kg
        "
"
                            040031203404
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG SS 3/4"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 10,64 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-SS-3-4-316-316Ti-KONISCH-DICHTEND/040031203404,"
            0.198 kg
        "
"
                            040031201824
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-AG Rp/R1/8"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 8,93 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-AG-Rp-R1-8-316-316Ti-KONISCH-DICHTEND/040031201824,
"
                            040031201814
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-IG Rp1/8"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 8,93 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-IG-Rp1-8-316-316Ti-KONISCH-DICHTEND/040031201814,"
            0.081 kg
        "
"
                            040031201424
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-AG Rp/R1/4"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 8,93 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-AG-Rp-R1-4-316-316Ti-KONISCH-DICHTEND/040031201424,
"
                            040031201804
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG SS 1/8"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 8,94 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-SS-1-8-316-316Ti-KONISCH-DICHTEND/040031201804,
"
                            040031201414
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-IG Rp1/4"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 8,94 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-IG-Rp1-4-316-316Ti-KONISCH-DICHTEND/040031201414,"
            0.094 kg
        "
"
                            040031201204
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG SS 1/2"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 8,93 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-SS-1-2-316-316Ti-KONISCH-DICHTEND/040031201204,"
            0.116 kg
        "
"
                            040031201214
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-IG Rp1/2"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 8,93 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-IG-Rp1-2-316-316Ti-KONISCH-DICHTEND/040031201214,"
            0.172 kg
        "
"
                            040031201404
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG SS 1/4"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 8,94 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-SS-1-4-316-316Ti-KONISCH-DICHTEND/040031201404,"
            0.091 kg
        "
"
                            040031201224
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-AG Rp/R1/2"" 316/316Ti KONISCH DICHTEND
                ","
                    Katalogpreis: 10,00 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-AG-Rp-R1-2-316-316Ti-KONISCH-DICHTEND/040031201224,
"
                            040031140024
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-AG Rp/R4"" 316/316Ti FLACH DICHTEND
                ","
                    Katalogpreis: 148,55 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-AG-Rp-R4-316-316Ti-FLACH-DICHTEND/040031140024,
"
                            040031130024
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-AG Rp/R3"" 316/316Ti FLACH DICHTEND
                ","
                    Katalogpreis: 102,92 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-AG-Rp-R3-316-316Ti-FLACH-DICHTEND/040031130024,
"
                            040031140014
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-IG Rp4"" 316/316Ti FLACH DICHTEND
                ","
                    Katalogpreis: 148,55 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-IG-Rp4-316-316Ti-FLACH-DICHTEND/040031140014,"
            4.452 kg
        "
"
                            040031140004
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG SS 4"" 316/316Ti FLACH DICHTEND
                ","
                    Katalogpreis: 148,55 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-SS-4-316-316Ti-FLACH-DICHTEND/040031140004,
"
                            040031130004
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG SS 3"" 316/316Ti FLACH DICHTEND
                ","
                    Katalogpreis: 102,92 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-SS-3-316-316Ti-FLACH-DICHTEND/040031130004,
"
                            040031130014
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-IG Rp3"" 316/316Ti FLACH DICHTEND
                ","
                    Katalogpreis: 102,92 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-IG-Rp3-316-316Ti-FLACH-DICHTEND/040031130014,"
            2.28 kg
        "
"
                            040031121224
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-AG Rp/R2.1/2"" 316/316Ti FLACH DICHTEND
                ","
                    Katalogpreis: 72,15 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-AG-Rp-R2.1-2-316-316Ti-FLACH-DICHTEND/040031121224,
"
                            040031121214
                        ","Rohrverbindungen, Industriefittings, ","
                    VERSCHRAUBUNG IG-IG Rp2.1/2"" 316/316Ti FLACH DICHTEND
                ","
                    Katalogpreis: 72,15 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/VERSCHRAUBUNG-IG-IG-Rp2.1-2-316-316Ti-FLACH-DICHTEND/040031121214,"
            1.96 kg
        "
"
                            040031001412
                        ","Rohrverbindungen, Industriefittings, ","
                    ROHRDOPPELNIPPEL R1/4"" 304/321
                ","
                    Katalogpreis: 1,71 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/ROHRDOPPELNIPPEL-R1-4-304-321/040031001412,"
            0.24 kg
        "
"
                            040031001214
                        ","Rohrverbindungen, Industriefittings, ","
                    ROHRDOPPELNIPPEL R1/2"" 316/316Ti
                ","
                    Katalogpreis: 2,25 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/ROHRDOPPELNIPPEL-R1-2-316-316Ti/040031001214,"
            0.012 kg
        "
